6,Food & Wines Roads of Istria (Rovinj - Hum - Buzet - Motovun - Groznjan - Rovinj),DR9,"Take the vehicle and guide cost on the left and then add an additional cost for brandy tasting, jam tasting, truffle presentation & tasting, wine tasting with 3 wines and snacks - 52.50 €/person","Comfortable shoes and clothes, sunglasses, hat, sunscreen","Discover the delights of the spectacular Istrian region of Croatia on this fascinating gastronomy adventure. You will visit an enchanting little place called Hum, celebrated as the smallest town in the world. You will have the opportunity to taste traditional delicacies and even get to try the local brandy!  One of the highlights of this memorable day is enjoying a unique truffle-tasting experience at a local farmyard in the hills. Learn how to find the truffles and then prepare them before you get to sit down and eat them. We will also visit two of the most idyllic and ancient hilltop communities in Croatia: Motovun and Groznjan, with breath-taking panoramic views to savour and where you can walk between numerous galleries and shops. You will get to sample the delicious wines, coupled with Croatian specialities at a local family-run winery."
6,Opatija to Lake Bled Private Transfer with Tour of Postojna Caves,,Add 30 € per person on top of the cost to the left for entrance tickets to Postojna Caves,,
6,Opatija to Ljubljana Private Transfer with Tour of Postojna Caves,,Add 30 € per person on top of the cost to the left for entrance tickets to Postojna Caves,,
6,Opatija to Ljubljana Private Transfer with Wine Tasting,,,,
6,Opatija to Plitvice Lakes Private Transfer with a Stop at Rastoke,,Add 5 € per person entrance costs on the prices to the left,,
6,Opatija to Split Private Transfer with a Guided Tour of Plitvice Lakes,,,,
6,Opatija to Split Private Transfer with a Stop at Plitvice Lakes,,,,
6,Opatija to Venice Private Transfer with a Stop in Trieste,,Add 15 € per person for entrance to Miramare Castle to the cost on the left,,
6,Opatija to Zagreb with a Tour of Postojna Caves,,,,
6,Rovinj to Lake Bled Private Transfer with a Tour of Postojna Caves,,Add 30 € per person on top of the cost to the left for entrance tickets to Postojna Caves,,
6,Rovinj to Ljubljana Private Transfer with a Tour of Postojna Caves,,Add 30 € per person on top of the cost to the left for entrance tickets to Postojna Caves,,
6,Rovinj to Plitvice Lakes with a Stop at Rastoke Watermills,,Add 5 € per person entrance costs on the prices to the left,,
6,Rovinj to Venice Private Transfer a Stop in Trieste,,Add 15 € per person for entrance to Miramare Castle to the cost on the left,,
6,Rovinj to Zagreb Private Transfer with a Stop at Fuzine Lake,,,,
6,Rovinj to Zagreb Private Transfer with a Stop in Opatija,,,,
1,Traditional Village Dinner Experience,KB1,4 course meal including transfers - boat inclusion - not usually as a stand alone,,No text
1,Group Taste of Korcula Food & Drink Tour,KE1,"Time of Tour: 15:30 - 19:00 
Group size: 2 - 12 people 
Meeting Point - Plokata Square                          Includes honey tasting & tour, wine tasting, brandy tasting & pancakes","Comfortable footwear, sunglasses, sunscreen and water","Join us on a trip to Lumbarda to try a selection of Korcula's tastiest food and drink products. Our first stop is at the home of a young beekeeper where we will try a range of his honey and learn how it is made. We then continue to Lumbarda to visit a family-run winery to try the wines they make, including the famous Croatian Grk wine, your guide will then take you to a local homestead. Here we get to enjoy the company of Ivan and taste his homemade olive oil, jams, sweet treats, brandies and wine. We will also enjoy some delicious crepe style pancakes with jam before driving back to Korcula."
1,Private Taste of Korcula Food & Drink Tour,KE2,"Meeting Point - Hotel Lobby                              Total price is 330€ for 2 people. Each additional person is 125€ p.p.  Includes honey tasting & tour, wine tasting, brandy tasting & pancakes. More indepth tour than the group one, its why its longer","Comfortable footwear, sunglasses, sunscreen and water","Join us on a trip to Lumbarda to try a selection of Korcula's tastiest food and drink products. Our first stop is at the home of a young beekeeper where we will try a range of his honey and learn how it is made. We then continue to Lumbarda to visit a family-run winery to try the wines they make, including the famous Croatian Grk wine, your guide will then take you to a local homestead. Here we get to enjoy the company of Ivan and taste his homemade olive oil, jams, sweet treats, brandies and wine. We will also enjoy some delicious crepe style pancakes with jam before driving back to Korcula."
1,Group Walking & Wine Tasting in Lumbarda,KE3,"Meeting Point - Plokata Square                        Time of Tour: 16:00 - approx. 22:00 / Group Size: 2 – 12 people Includes: 3 wines at each winery, 2 wineries visited (rose, grk white wine, plavac mail red). Local brandies. Either a drink at the cocktail bar or sparkling wine as per the end activity. Appetiser Platter & Pasta Dish included ","Comfortable shoes and clothes, sunglasses, sunscreen, hat and water ","Sample some of Korcula's finest wines on our walking tour through the beautiful village of Lumbarda. Stroll through the scenic countryside and learn all about the local village life. You will visit two wineries to sample the wine (Grk or Plavac Mali grape varieties). To accompany your wine tasting there will be traditional appetisers and the local pasta dish 'Zrnovski Makaruni' which is pasta with a meat or tomato sauce. You can wander through the vineyards and then head down to the beach for the sunset. Alternatively, sip a glass of sparkling wine as we board a boat to sail around the archipelago en route for Korcula."
1,Group Cycling & Wine Tasting in Lumbarda,KE4,"Meeting Point - Plokata Square                    Time of Tour: 15:00 - approx. 20:00 / Group Size: 2 – 8 people Included:  3 wines at each winery, 2 wineries visited (rose, grk white wine, plavac mail red). Local brandies. 
- Appetiser plate at second winery","Comfortable shoes and clothes, sunglasses, sunscreen and a minimum 1l of water per person","Discover the finest Croatian wines and the outstanding scenery of Lumbarda on a combined Wine Tasting and Cycling Tour. Hop on a bicycle and explore the beautiful peaceful countryside surrounding Korcula Town and the village. Complimenting the beauty of the lush vineyards and olive groves are the stunning views of the Peljesac channel and archipelago. Visit two family-run wineries and enjoy a wine tasting experience. Sample the delicious white wine Grk that is only made locally in Lumbarda. So that you can fully enjoy the wine tasting at your leisure, your bike will be transferred to Korcula Town"
1,Group Taste of Korcula by Bike,KE5,"Meeting Point - Plokata Square                       Time of Tour: 14:30 - approx. 19:30 / Group size: 2 - 8 people                                                    Included:  - Honey & Olive tasting at first stop.
- Wine tasting (minimum 3 wines) and appertisers 
- Brandy tasting, olive oil & vinegar tasting, traditional sweets tasting, jam tasting, wine and pancakes at third stop. ","Comfortable shoes and clothes, sunglasses, sunscreen and a minimum 1l of water per person","Take a scenic bike ride to Lumbarda, stopping as you cycle to try a selection of Korcula's tastiest food and drinks. Our first stop is at the home of a young beekeeper where we will try his honey and learn how it is made. We then continue to Lumbarda to visit a family-run winery where you can try the local wines including the famous Croatian Grk wine. You will then continue to a local homestead to meet Ivan and try his homemade olive oil, jams, sweet treats, brandies and wine. You will finish your tour with some delicious crepe style pancakes with jam before cycling back to Korcula."
1,Private Korcula Half Day Wine Tour,KE7,"Price includes transportation, winery tasting and snacks at winery in Smokvica and wine tasting and snacks at winery in Lumbarda","Comfortable footwear, sunglasses, sunscreen and water","The perfect tour for those short on time, this private excursion can be customised just for you, including a flexible start time and any special preferences you might have. You will be picked up from your accommodation by your private driver and taken to sample local Grk wine in Lumbarda and Posip wine at a winery in Smokvica, tasting these delicious whites and learning all about wine production on Korcula. In between, enjoy gazing out at the serene countryside views. A stop at one of the traditional eateries on the island for lunch or dinner may be possible too."
1,Private Korcula City Tour,ST1,"Meeting Point - Hotel Lobby
Dept Time - any time but early for heat","Comfortable footwear, sunglasses, sunscreen and water","Today you’ll take a guided walking tour through the gorgeous medieval streets of Korcula Town. While strolling the cobbles you’ll learn about the history and architecture of the town, with its links to the legendary explorer Marco Polo, and also take in vital details from your guide on the best areas to explore for dining, shopping, and nightlife. Your guide will point out architectural influences from the Venetian Renaissance, evident in St Marc’s Square, Town Hall Square, St Marc’s Cathedral, and the promenade on which once stood the city walls."
1,Korcula to Dubrovnik Private Transfer with Oyster Harvesting,,"Includes a private driver, ferry tickets, 60 minute fresh oyster harvesting at Bota Sare / check pricing of Bota separately and add it to the cost of transfer (Bota Sare Private Oyster Tasting is EUR40pp)",,
1,Korcula to Dubrovnik Private Transfer with Oyster Harvesting & Wine,,"Includes a private driver, ferry tickets, oyster harvesting at Bota Sare and wine tasting at a family winery in Ston, 1h long, tasting 4 wines (pošip, plavac, dinga? and prošek) / check pricing of Bota separately and add it to the cost of transfer",,
1,Korcula to Split Private Transfer with a stop for lunch,,,,
8,Private Kotor City Tour,LS2,"Meeting Point - Hotel Lobby (transfers included if guests staying inside the walls of the old town - otherwise addtional cost)
Private tour - client decides start time
Includes - entrance to St Tryphon Cathedral & Maritime Museum
1hr 40 min walking tour through Old Town","Comfortable shoes and clothes, sunglasses, hat, sunscreen and water.","Discover one of the prettiest and best preserved towns in Montenegro on foot, with a tour around the UNESCO World Heritage Site of Kotor. Let our guide lead you through the maze of cobblestone streets and church adorned squares showcasing the best of the fortified town's ancient and picturesque sights. Visit landmarks that include the Square of Arms, St.Tryphon Cathedral, The Clock Tower, Pima Palace and Buca Palace, the Northern Gate and more."
8,Private Kotor & Perast Walking Tour & Our Lady of the Rocks,LS3,"Meeting Point - Hotel Lobby
Private tour - client decides start time
Includes - entrance to St Tryphon Cathedral, Maritime Museum,Lady of the Rocks Museum,  shared local boat transfer","Comfortable shoes and clothes, sunglasses, hat, sunscreen and water. ","Your first stop today is the small town of Perast with its perfectly preserved baroque architecture. You will walk through the town admiring its 17th and 18th century buildings. You will then board a boat to visit the island of Our Lady on the Rocks. This man-made Island was built by scuttling old ships and depositing stones around a small crag over the course of many centuries. Your trip ends with your guide taking you on a walking tour of the UNESCO listed Old Town of Kotor.  Your guide will lead you through the maze of cobblestone streets and church adorned squares showcasing the best of the fortified town's ancient and picturesque sights. Visit landmarks that include the Square of Arms, St.Tryphon Cathedral, The Clock Tower, Pima Palace and Buca Palace, the Northern Gate and more."
8,Private Kotor & Perast Walking Tour & Our Lady of the Rocks by speedboat,LS4,"Meeting Point - Hotel Lobby
Private tour - client decides start time
Includes - entrance to St Tryphon Cathedral, Maritime Museum,Lady of the Rocks Museum, Private boat transfer","Comfortable shoes and clothes, sunglasses, hat, sunscreen and water. ","Your tour will start by boarding your boat in Kotor and cruising along the Bay of Kotor to the island of Our Lady on the Rocks. This man-made Island was built by scuttling old ships and depositing stones around a small crag over the course of many centuries. You will spend time exploring the island's museum and church built in 1630. You will then cruise by boat to the small town of Perast with its perfectly preserved baroque architecture. You will walk through the town admiring its 17th and 18th century buildings. You will then board a boat back to Kotor for a walking tour. Your guide will lead you through the maze of cobblestone streets and church adorned squares showcasing the best of the fortified town's ancient and picturesque sights. Visit landmarks that include the Square of Arms, St.Tryphon Cathedral, The Clock Tower, Pima Palace and Buca Palace, the Northern Gate and more."
8, Blue Cave Half Day Tour by Speedboat,LS5,"Meeting Point - Hotel Lobby
Private - client decides the time
Includes: Short Walking Tour Kotor, Blue Cave visit & swimming, Quick stop Our Lady of the Rocks","Comfortable shoes and clothes, sunglasses, hat, sunscreen, swimming clothes, towel and water. ",Today you will board your private boat to cruise out towards the open seas to visit the enchanting Blue Cave.  The cave has crystal clear water and there are stunning photographic opportunities as the translucent light infuses through the seabed and illuminates the cave creating a unique experience not to be missed. We will stop at Zanjice Beach for some swimming and perhaps have some food at one of the local restaurants (not included) You will then head back to Kotor with a brief stop at Our Lady of the Rocks for some pictures.  On arrival in Kotor you will have a walking tour of the UNESCO listed Old Town which is a beautifully preserved medieval town.
8, Blue Cave Full Day Tour by Speedboat,LS6,"Meeting Point - Hotel Lobby
Private - client decides the time
Includes:Short Walking Tour Kotor, Blue Cave visit & swimming,Perast visit, Tour Our Lady of the Rocks","Comfortable shoes and clothes, sunglasses, hat, sunscreen, swimming clothes, towel and water. ","Your tour will start by boarding your private boat in Kotor and cruising along the Bay of Kotor to the island of Our Lady on the Rocks. This man-made Island was built by scuttling old ships and depositing stones around a small crag over the course of many centuries. You will spend time exploring the island's museum and church built in 1630. You will then take your speed boat to the enchanting Blue Cave.  The cave has crystal clear water and there are stunning photographic opportunities as the translucent light infuses through the seabed and illuminates the cave creating a unique experience not to be missed. You will stop for lunch at one of the many restaurants (not included) by the sea and there will be time for swimming and relaxing on the beach. We will then cruise to Porto Montenegro to see the yachts that dock here and the modern culture of Kotor.  Your skipper will bring you back to Kotor harbour for a walking tour in the Old Town. Your guide will lead you through the maze of cobblestone streets and church adorned squares showcasing the best of the fortified town's ancient and picturesque sights. Visit landmarks that include the Square of Arms, St.Tryphon Cathedral, The Clock Tower, Pima Palace and Buca Palace, the Northern Gate and more."
15,Plitvice Lakes Lakes to Split Private Transfer with lunch at Bibich Winery,,The prices include a private driver and lunch at Bibich of 136 € per person which is included in the quoted price,,
15,Plitvice Lakes to Sibenik Private Transfer with a Stop at Zadar,,90 minute stop in Zadar for clients to do a self-guided tour of Old Town and sea organ,,
15,Plitvice Lakes to Split Private Transfer with a Stop at Krka NP,,Price includes tickets to Krka NP,,
15,Plitvice Lakes to Split Private Transfer with a Stop in Zadar,,90 minute stop in Zadar for clients to do a self-guided tour of Old Town and sea organ,,
15,Plitvice Lakes to Zagreb Private Transfer with a Stop at Rastoke,,,,
15,Private Transfer from Plitvice Lakes to Split via Sibenik,,90 minute stop in Sibenik for clients to do a self-guided tour of Old Town,,
7,Private Tour of Plitvice Lakes,DJ1,Private guided tour including tickets. Add 30 € per additional pax     Meeting Point - Hotel Lobby,"Comfortable clothing, walking  footwear, sunglasses, sunscreen and water","Experience the world-famous Plitvice Lakes on this private guided walking tour. Your professional guide will take you to explore this huge national park with its 16 lakes and countless waterfalls in this spectacular UNESCO Site. You can decide whether you want to visit the Lower Lakes, Upper Lakes or both. You’ll be mesmerised by falls like Veliki Prstavac, Mali Prstavac and the “Great Waterfall,” along with countless other smaller cascades, and the surreal hues of the lakes which range in colour from aquamarine to brilliant emerald. At the end of the tour you can hop on the train for a panoramic ride back to the north-side entrance."
7,1 Day Plitvice Lakes Tickets,,Private one-way transfer is 15 € for up to 6 pax - Remember to price in 2 transfers,,
7,2 Day Plitvice Lakes Tickets,,Private one-way transfer is 15 € for up to 6 pax - Remember to price in 4 transfers,,
9,Private Slovenia Day Tour,SE4,"Tour runs Mon- Sun Departing Ljubljana. Max 8 pax per car  Departs 8.00 summer and 8.30 winter  Price Includes: Transfers from central Ljublana, guide and transport Price Excludes: Meals, drinks, Entrance fees - Bled Castle (E13) Pletna Boat Ride (E15) Postojna Cave & Castle (E35)  Note - there are steps on this trip","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water.  Warm clothes for the cave (12C/53F). A current valid passport or EU ID. ","This full-day tour packs it all in, taking in the most famous sights of Slovenia in one compact itinerary. Your entire morning will be dedicated to magical Lake Bled: enjoy a traditional ‘pletna’ boat ride across the placid lake, drinking in the beautiful low Alpine scenery, arriving at Bled island where you’ll visit the Church of the Assumption and ring its famous ‘wishing bell’, which has been ringing constantly since 1534. You’ll also visit spectacular Bled Castle, which dates back thousands of years and enjoys a dramatic aspect perched high above the water. Enjoy some free time for lunch - we recommend sampling local specialty ‘potica’ nut cake - before an hour’s drive brings you to Postojna Cave, where you’ll ride an underground train through its remarkable stalactites, stalagmites, and airy chambers. A scenic drive then brings you to the final stop of the day, the idyllic village of Predjama, where you’ll visit Predjama Castle - a Renaissance castle seemingly carved out of the sheer rockface. "
9,Private Slovenia Wine Tour,SE2,Tour runs Mon- Sat Departing Ljubljana. Max 8 pax per car  Price Includes: 2 wine tastings Excludes: Food and other drinks,"Comfortable clothing, walking  footwear, sunglasses, sunscreen and water","Experience the best of Slovenian produce and scenery on this engaging day trip through one of the country’s best wine regions. You’ll visit two boutique wineries, stopping for tastings in each where you’ll sample the specialty local drops such as Teran, Barbera, and French imports such as Pinot Noir and Cabernet Sauvignon. The day will see you moving through beautiful views of rolling hills, carpeted in vineyards, combining a magical landscape with insights into local culture and tradition. You have a choice of four regions to visit: Goriška Brda, known as the Tuscany of Slovenia for its gorgeous pastoral landscapes; Vipava Valley & The Karst, known for its truly unique wines; Bizeljsko, the eastern frontier of Slovenia with its intriguing Repnice cellars; or quaint Maribor & Styria in the northeast, where you’ll find the oldest wine-producing grapevine in the world. Speak to your consultant or guide for their recommendation on the best wine area for you!
"
9,Private Tour of Kranjska Gora and the Alps,SE9,"Tour runs Mon- Sun Departing Ljubljana.                                                    Price Includes: Transfers from central Ljublana or Bled, guide and transport Price Excludes: Meals, drinks, Entrance fees -  Liznjek Museum (E2.50) Nordic Centre (E6) Zipline (E25) Alpine Museum (E9)","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water. A current valid passport or EU ID. ","Escape the hustle and bustle of the city on this day trip to the winter resort of Kranjska Gora, around an hour up into the Julian Alps from capital Ljubljana. Kranjska Gora is Slovenian natural beauty at its finest, a ski resort backed by fabulous Alpine views, famously used as a setting for downhill skiing World Cups. You’ll enjoy a pleasant walk to picturesque Jasna Lake, stopping for a warming cup of local coffee, before continuing to Liznjk House. This impressive farmhouse was once the wealthiest homestead in the area, and today operates as an ethnographic museum showcasing lifestyle and furnishings from centuries ago. Enjoy a scrumptious Slovenia lunch before continuing to magical Lake Zelenci, a fairytale setting that is home to numerous endangered plant and animal species. Finish the day at a nearby mountain valley, where you’ll have the option of sampling Alpine sports such as snow-shoeing, sledding, or zip-lining - or just relax and enjoy the magnificent views. "
9,"Private Tour of Lake Bled, Lake Bohinj & Triglav National Park",SE12,"Tour runs Mon- Sun Departing Ljubljana. In the summer there is the chance of a swim   Price Includes: Transfers from central Ljublana or Bled, guide and transport Price Excludes: Meals, drinks, Entrance fees -  Castle (E13). Rowing boat (E15) Gorge (E10) Waterfalls (3)",,"Enjoy Slovenia’s finest Alpine scenery on this day tour taking in two magical lakes - Lake Bled, and Lake Bohinj. Begin at Lake Bled, Slovenia’s most famous tourist site, where you’ll enjoy a traditional ‘pletna’ boat ride across the placid lake to Bled Island. Enjoy fabulous vistas from the island and visit the Church of the Assumption to ring its famous ‘wishing bell’, which has been ringing constantly since 1534. You’ll also visit spectacular Bled Castle, which dates back thousands of years and enjoys a dramatic aspect perched high above the water. Continue through the breathtaking forests of the Pokljuka plateau as you drive through the Triglav National Park to Bohinj Lake, an unspoiled gem nestled in the heart of the Julian Alps. Pokljuka is famed for its Biathlon Centre, an attractive winter training center for some of the world’s best athletes. You’ll also have time to walk around the placid Lake Bohinj, thought to be the most beautiful setting in all of Slovenia. On the way back to Ljubljana you’ll pay a final visit to Bled Vintgar Gorge, a remarkable limestone landscape packed with wooden bridges and natural galleries. 
"
9,Private Tour of Skocjan Caves & Piran,SE8,"Tour runs Mon- Sun Departing Ljubljana. Max 8 pax per car                                                     Price Includes: Transfers from central Ljublana, guide and transport Price Excludes: Meals, drinks, Entrance fees - Skocjan Caves (E20) & Piran City Wall (E2) Note - there are steps on this trip","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water. Warm clothes for the cave (12C/53F)","On this full-day tour you’ll visit the geological marvel of Skocjan Caves, a UNESCO World Heritage site, and also take in the idyllic medieval coastal village of Piran. The morning is spent at the caves, thought to be the largest underground canyon on the planet, where you’ll take an incredible walk through its majestic canyons, halls, and underground waterfalls. The exceptional scenery is enhanced by a backdrop of staggering multi-colored stalactites and stalagmites and striking limestone pools. In the afternoon you’ll be driven down to the Slovenian coast to visit Piran, a majestic medieval town with more than a hint of Venice about it. Stroll the narrow cobbled streets, leading you through gorgeous traditional houses, churches, airy piazzas, centered around the attractive main square named after legendary violinist and composer Giuseppe Tartini. Take your time to enjoy the cool sea breeze and stop in one of the many excellent cafes to enjoy local coffee, cake, gelato, or fresh seafood. "
9,Small Group Slovenia Day Tour,SE3,"Tour runs Mon- Sun Departing Ljubljana. Max 8 pax per car  Departs 8.00 summer and 8.30 winter  Price Includes: Transfers from central Ljublana, guide and transport Price Excludes: Meals, drinks, Entrance fees - Bled Castle (E13) Pletna Boat Ride (E15) Postojna Cave & Castle (E35)  Note - there are steps on this trip","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water.  Warm clothes for the cave (12C/53F). A current valid passport or EU ID. ","This full-day tour packs it all in, taking in the most famous sights of Slovenia in one compact itinerary. Your entire morning will be dedicated to magical Lake Bled: enjoy a traditional ‘pletna’ boat ride across the placid lake, drinking in the beautiful low Alpine scenery, arriving at Bled island where you’ll visit the Church of the Assumption and ring its famous ‘wishing bell’, which has been ringing constantly since 1534. You’ll also visit spectacular Bled Castle, which dates back thousands of years and enjoys a dramatic aspect perched high above the water. Enjoy some free time for lunch - we recommend sampling local specialty ‘potica’ nut cake - before an hour’s drive brings you to Postojna Cave, where you’ll ride an underground train through its remarkable stalactites, stalagmites, and airy chambers. A scenic drive then brings you to the final stop of the day, the idyllic village of Predjama, where you’ll visit Predjama Castle - a Renaissance castle seemingly carved out of the sheer rockface. "
9,Small Group Slovenia Wine Tour,SE1 ,Tour runs Mon- Sat Departing Ljubljana. Max 8 pax per car  Price Includes: 2 wine tastings Excludes: Food and other drinks.  Transfers included from central hotels,"Comfortable clothing, walking  footwear, sunglasses, sunscreen and water","Experience the best of Slovenian produce and scenery on this engaging day trip through one of the country’s best wine regions. You’ll visit two boutique wineries, stopping for tastings in each where you’ll sample the specialty local drops such as Teran, Barbera, and French imports such as Pinot Noir and Cabernet Sauvignon. The day will see you moving through beautiful views of rolling hills, carpeted in vineyards, combining a magical landscape with insights into local culture and tradition. You have a choice of four regions to visit: Goriška Brda, known as the Tuscany of Slovenia for its gorgeous pastoral landscapes; Vipava Valley & The Karst, known for its truly unique wines; Bizeljsko, the eastern frontier of Slovenia with its intriguing Repnice cellars; or quaint Maribor & Styria in the northeast, where you’ll find the oldest wine-producing grapevine in the world. Speak to your consultant or guide for their recommendation on the best wine area for you!
"
9,"Small Group Tour of Lake Bled, Lake Bohinj & Triglav National Park",SE11,"Tour runs Mon- Sun Departing Ljubljana.        Max Group Size 8        In the summer there is the chance of a swim                                    Price Includes: Transfers from central Ljublana or Bled, guide and transport Price Excludes: Meals, drinks, Entrance fees -  Castle (E13). Rowing boat (E15) Gorge (E10) Waterfalls (3)","Comfortable clothing, walking  footwear, sunglasses, sunscreen, swimsuit, towel and water. A current valid passport or EU ID. ","Enjoy Slovenia’s finest Alpine scenery on this day tour taking in two magical lakes - Lake Bled, and Lake Bohinj. Begin at Lake Bled, Slovenia’s most famous tourist site, where you’ll enjoy a traditional ‘pletna’ boat ride across the placid lake to Bled Island. Enjoy fabulous vistas from the island and visit the Church of the Assumption to ring its famous ‘wishing bell’, which has been ringing constantly since 1534. You’ll also visit spectacular Bled Castle, which dates back thousands of years and enjoys a dramatic aspect perched high above the water. Continue through the breathtaking forests of the Pokljuka plateau as you drive through the Triglav National Park to Bohinj Lake, an unspoiled gem nestled in the heart of the Julian Alps. Pokljuka is famed for its Biathlon Centre, an attractive winter training center for some of the world’s best athletes. You’ll also have time to walk around the placid Lake Bohinj, thought to be the most beautiful setting in all of Slovenia. On the way back to Ljubljana you’ll pay a final visit to Bled Vintgar Gorge, a remarkable limestone landscape packed with wooden bridges and natural galleries. 
"
9,Small Group Tour of Skocjan Caves & Piran,SE7,"Tour runs Mon- Sun Departing Ljubljana. Max 8 pax per car                                                     Price Includes: Transfers from central Ljublana, guide and transport Price Excludes: Meals, drinks, Entrance fees - Skocjan Caves (E20) & Piran City Wall (E2) Note - there are steps on this trip","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water. Warm clothes for the cave (12C/53F)","On this full-day tour you’ll visit the geological marvel of Skocjan Caves, a UNESCO World Heritage site, and also take in the idyllic medieval coastal village of Piran. The morning is spent at the caves, thought to be the largest underground canyon on the planet, where you’ll take an incredible walk through its majestic canyons, halls, and underground waterfalls. The exceptional scenery is enhanced by a backdrop of staggering multi-colored stalactites and stalagmites and striking limestone pools. In the afternoon you’ll be driven down to the Slovenian coast to visit Piran, a majestic medieval town with more than a hint of Venice about it. Stroll the narrow cobbled streets, leading you through gorgeous traditional houses, churches, airy piazzas, centered around the attractive main square named after legendary violinist and composer Giuseppe Tartini. Take your time to enjoy the cool sea breeze and stop in one of the many excellent cafes to enjoy local coffee, cake, gelato, or fresh seafood. "
9,Ljubljana Private Walking Tour,SE10,"Tour runs Mon- Sun Departing Ljubljana.                                                    Price Includes: Guide Price Excludes: Meals, drinks, Entrance fees - Castle & funicular (E15) & Boat Ride (E10) & Sausage (E3.5)","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water","This insightful walking tour of Ljubljana is led by an expert local guide and introduces you to the leading attractions of the Slovenian capital. Your passionate guide will join you for around two hours, during which you’ll take in the best of the city’s historic architecture, ranging through ancient Roman, Medieval, Baroque, and Art Nouveau periods. Many of Ljubljana’s finest buildings are the work of Jože Ple?nik, Slovenia's greatest architect, including the graceful covered market buildings and unique Triple Bridge. Stroll through these sites and along the picturesque Ljublanica river, flanked on both sides by lively Medieval streets, while also taking in a series of airy central squares. A recommended optional extension to the tour would be a visit to the beautiful Ljubljana castle, set atop a hill overlooking the city, with an enjoyable funicular ride to its summit"
9,Small Group Tour of Lake Bled and Bled Castle,SE5,"Tour runs Mon- Sun Departing Ljubljana. Max 8 pax per car        Departs 8.00 summer and 8.30 winter                                                   Price Includes: Transfers from central Ljublana, guide and transport Price Excludes: Meals, drinks, Entrance fees - Bled Castle (E13) Pletna Boat Ride (E15)  Note - there are steps on this trip","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water. A current valid passport or EU ID. ","Take in Slovenia’s magical Lake Bled - Slovenia’s most famous tourist site - on this engaging half-day tour from Ljubljana. Arrive at the lake and enjoy a traditional ‘pletna’ boat ride across to Bled Island, where you’ll visit the Church of the Assumption and ring its famous ‘wishing bell’, which has been ringing constantly since 1534. You’ll also visit spectacular Bled Castle, which dates back thousands of years and enjoys a dramatic aspect perched high above the water. There will also be time to take a short walk around the Lake, drinking in the fantastic low Alpine scenery and watching swans and ducks playing on the placid water. Alternatively, enjoy the views from one of the Lake’s excellent coffee shops, where we recommend tasting local specialties such as ‘potica’ nut cake or ‘kremšnita’, a traditional custard and cream cake. You’ll return to Ljubljana early afternoon. "
9,Private Tour of Lake Bled and Bled Castle,SE6,"Tour runs Mon- Sun Departing Ljubljana. Max 8 pax per car        Departs 8.00 summer and 8.30 winter                                                   Price Includes: Transfers from central Ljublana, guide and transport Price Excludes: Meals, drinks, Entrance fees - Bled Castle (E13) Pletna Boat Ride (E15)  Note - there are steps on this trip","Comfortable clothing, walking  footwear, sunglasses, sunscreen and water. A current valid passport or EU ID. ","Take in Slovenia’s magical Lake Bled - Slovenia’s most famous tourist site - on this engaging half-day tour from Ljubljana. Arrive at the lake and enjoy a traditional ‘pletna’ boat ride across to Bled Island, where you’ll visit the Church of the Assumption and ring its famous ‘wishing bell’, which has been ringing constantly since 1534. You’ll also visit spectacular Bled Castle, which dates back thousands of years and enjoys a dramatic aspect perched high above the water. There will also be time to take a short walk around the Lake, drinking in the fantastic low Alpine scenery and watching swans and ducks playing on the placid water. Alternatively, enjoy the views from one of the Lake’s excellent coffee shops, where we recommend tasting local specialties such as ‘potica’ nut cake or ‘kremšnita’, a traditional custard and cream cake. You’ll return to Ljubljana early afternoon. "
2,Private Split City Tour,AB1,Meeting Point - Hotel Lobby  Admissions are additional 7€ pp,"Comfortable shoes and clothes, sunglasses, hat, sunscreen and water ","Today you’ll join an expert local guide for a comprehensive tour of Split. Begin at the south wall of Diocletian’s Palace, from where you can truly appreciate its scale and grandeur. Learn about the origins and purposes of the Palace, and continue inside to explore hidden basements, central Peristyle Square, and the historic cathedral, originally constructed as Diocletian’s Mausoleum. Continue through to the north entrance - known as the ‘Golden Gate - leaving the palace behind and moving into Split’s medieval Old Town. Walk the maze of cobbled streets and squares, noting architectural influences from the Romanesque, Renaissance, Gothic, and Succession periods.  Loop around the Palace and conclude your tour on Split’s lively seaside promenade, known as the Riva, with its many restaurants and bars - perfect for post-tour refreshment. "
2,Private Tour of Mostar,AB11,Additional 40€ for a walking tour of Mostar with a licensed guide / Lunch an additional 35 euros pp.,"Comfortable shoes and clothes, sunglasses, hat, sunscreen, water and passport","Explore Croatia’s next-door neighbour, Bosnia and Herzegovina, on this tour. You will delve into the country’s history and explore daily life in modern Mostar. Having been under Ottoman Empire rule, the city has an architecture and culture that is different from the rest of Europe, with a mix of both Christian and Ottoman buildings here. Stroll the labyrinth of cobbled streets, the churches and mosques, perhaps sampling Turkish-style coffee and gastronomic delights like kebabs in one of the cafes. A visit to the famous 16th - Century Old Bridge is included too."
